Language_ID,Language_name,Parameter,Value,Description
kor,Korean,Minor morphological means of signaling negation,,"No negative tone, infix or stem change"
kor,Korean,Inclusive/Exclusive Distinction in Independent Pronouns,No inclusive/exclusive,No inclusive/exclusive opposition
kor,Korean,Number of Non-Derived Basic Colour Categories,6,6 categories
kor,Korean,Antipassive Constructions,No antipassive,No antipassive
kor,Korean,Front Rounded Vowels,,
kor,Korean,Relationship between the Order of Object and Verb and the Order of Adposition and Noun Phrase,OV and Postpositions,Object-verb and postpositional (OV&Postp)
kor,Korean,Comitatives and Instrumentals,Differentiation,Differentiation
kor,Korean,Passive Constructions,Present,There is a passive construction
kor,Korean,Position of Case Affixes,Case suffixes,Case suffixes
mnd,Mandarin,Position of Tense-Aspect Affixes,Tense-aspect suffixes,Tense-aspect suffixes
mnd,Mandarin,Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,VO and RelN,Verb-object and relative clause-noun (VO&RelN)
mnd,Mandarin,Order of Object and Verb,VO,Object follows verb (VO)
mnd,Mandarin,Politeness Distinctions in Pronouns,Binary politeness distinction,Second person pronouns encode a binary politeness distinction
mnd,Mandarin,Adjectives without Nouns,Marked by following word,"Adjective may occur without noun, obligatorily marked by following word"
mnd,Mandarin,Pronominal and Adnominal Demonstratives,Identical,Same forms
mnd,Mandarin,Predicative Possession,Topic,Topic Possessive
mnd,Mandarin,Purpose Clauses,Balanced,Balanced
mnd,Mandarin,Relationship between the Order of Object and Verb and the Order of Adposition and Noun Phrase,Other,Languages not falling into one of the preceding four types
mnd,Mandarin,Vowel Nasalization,Contrast absent,Contrastive nasal vowels absent
mnd,Mandarin,Position of Case Affixes,No case affixes or adpositional clitics,Neither case affixes nor adpositional clitics
mnd,Mandarin,Asymmetrical Case-Marking,No case-marking,No morphological case-marking
mnd,Mandarin,Consonant-Vowel Ratio,Average,Average
mnd,Mandarin,Intensifiers and Reflexive Pronouns,Identical,Intensifiers and reflexive pronouns are formally identical
mnd,Mandarin,Conjunctions and Universal Quantifiers,"Formally similar, with interrogative","Formally similar, involving interrogative expression"
mnd,Mandarin,'Want' Complement Subjects,Subject is left implicit,The complement subject is left implicit
mnd,Mandarin,Ditransitive Constructions: The Verb 'Give',Mixed,Mixed
mnd,Mandarin,Finger and Hand,Different,"Differentiation: one word denotes 'hand' and another, different word denotes 'finger' (or, very rarely, 'fingers')"
mnd,Mandarin,Perfective/Imperfective Aspect,Grammatical marking,Grammatical marking of perfective/imperfective distinction
mnd,Mandarin,M in Second Person Singular,No m in second person singular,No m in second person singular
mnd,Mandarin,Locus of Marking: Whole-language Typology,Dependent-marking,Consistently dependent-marking
mnd,Mandarin,Productivity of the Antipassive Construction,no antipassive,no antipassive
mnd,Mandarin,Order of Genitive and Noun,Genitive-Noun,Genitive-noun (GenN)
mnd,Mandarin,Polar Questions,Question particle,Question particle
mnd,Mandarin,Coding of Evidentiality,No grammatical evidentials,No grammatical evidentials
mnd,Mandarin,Voicing in Plosives and Fricatives,In fricatives alone,Voicing contrast in fricatives alone
mnd,Mandarin,Subtypes of Asymmetric Standard Negation,A/Fin,In finiteness: Subtype A/Fin
mnd,Mandarin,Uvular Consonants,,No uvulars
mnd,Mandarin,Exponence of Tense-Aspect-Mood Inflection,monoexponential TAM,monoexponential TAM
mnd,Mandarin,The Velar Nasal,No initial velar nasal,"Velar nasal, but not initially"
mnd,Mandarin,Overlap between Situational and Epistemic Modal Marking,Overlap for both possibility and necessity,"The language has markers that can code both situational and epistemic modality, both for possibility and necessity"
mnd,Mandarin,Comitatives and Instrumentals,Differentiation,Differentiation
mnd,Mandarin,Semantic Distinctions of Evidentiality,No grammatical evidentials,No grammatical evidentials
mnd,Mandarin,Obligatory Possessive Inflection,Absent,No obligatorily possessed nouns
mnd,Mandarin,The Perfect,No perfect,No perfect
mnd,Mandarin,Comparative Constructions,Exceed,Exceed Comparative
mnd,Mandarin,Possessive Classification,No possessive classification,No possessive classification
mnd,Mandarin,Vowel Quality Inventories,Average (5-6),Average vowel inventory (5-6)
mnd,Mandarin,Applicative Constructions,No applicative construction,No applicative construction
mnd,Mandarin,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and AdjN,Verb-object and adjective-noun (VO&AdjN)
mnd,Mandarin,The Future Tense,No inflectional future,No inflectional marking of future/non-future distinction
mnd,Mandarin,Order of Adjective and Noun,Adjective-Noun,Modifying adjective precedes noun (AdjN)
mnd,Mandarin,The Associative Plural,Unique periphrastic associative plural,Special non-bound associative plural marker
mnd,Mandarin,Position of Pronominal Possessive Affixes,No possessive affixes,No possessive affixes
mnd,Mandarin,Case Syncretism,No case marking,Inflectional case marking is absent or minimal
mnd,Mandarin,"Position of Negative Word With Respect to Subject, Object, and Verb",SNegVO,SNegVO
mnd,Mandarin,Order of Degree Word and Adjective,Degree word-Adjective,Degree word precedes adjective (DegAdj)
mnd,Mandarin,Voicing and Gaps in Plosive Systems,Other,Other
mnd,Mandarin,Inclusive/Exclusive Distinction in Verbal Inflection,No person marking,No person marking at all
mnd,Mandarin,Position of negative words relative to beginning and end of clause and with respect to adjacency to verb,Immed preverbal,Immediately preverbal
mnd,Mandarin,Syncretism in Verbal Person/Number Marking,No subject person/number marking,No subject person/number marking
mnd,Mandarin,Person Marking on Adpositions,No person marking,Adpositions without person marking
mnd,Mandarin,Locus of Marking in the Clause,Dependent marking,P is dependent-marked
mnd,Mandarin,Presence of Uncommon Consonants,,
mnd,Mandarin,Glottalized Consonants,No glottalized consonants,No glottalized consonants
mnd,Mandarin,Number of Genders,,
mnd,Mandarin,Order of Adposition and Noun Phrase,No dominant order,More than one adposition type with none dominant
mnd,Mandarin,Lateral Consonants,"/l/, no obstruent laterals","/l/, no obstruent laterals"
mnd,Mandarin,SNegVO Order,Word&NoDoubleNeg,"Separate word, no double negation"
mnd,Mandarin,Order of Demonstrative and Noun,Demonstrative-Noun,Demonstrative word precedes noun (DemN)
mnd,Mandarin,Sex-based and Non-sex-based Gender Systems,No gender,No gender system
mnd,Mandarin,Systems of Gender Assignment,No gender,No gender system
mnd,Mandarin,Nominal and Verbal Conjunction,Differentiation,Nominal and verbal conjunction are different
mnd,Mandarin,The Position of Negative Morphemes in SVO Languages,SNegVO,SNegVO
mnd,Mandarin,Number of Non-Derived Basic Colour Categories,6,6 categories
mnd,Mandarin,Expression of Pronominal Subjects,Optional pronouns in subject position,"Pronominal subjects are expressed only by pronouns in subject position, but these pronouns are often left out"
mnd,Mandarin,Ordinal Numerals,"One-th, two-th, three-th",One-th: One-th: Ordinal numerals are derived from cardinal numerals
mnd,Mandarin,SVNegO Order,No SVNegO,"SVO, but SVNegO does not occur"
mnd,Mandarin,Plurality in Independent Personal Pronouns,Person stem + nominal plural affix,Person stem with a nominal plural affix
mnd,Mandarin,The Optative,Inflectional optative absent,Inflectional optative absent
mnd,Mandarin,Gender Distinctions in Independent Personal Pronouns,3rd person singular only,Gender distinctions in 3rd person singular only
mnd,Mandarin,Prenominal relative clauses,Relative clause-Noun (RelN) dominant,Relative clause-Noun (RelN) dominant
mnd,Mandarin,The Past Tense,No past tense,No grammatical marking of past/non-past distinction
mnd,Mandarin,Postverbal Negative Morphemes,,No postverbal negative morpheme
mnd,Mandarin,Action Nominal Constructions,No action nominals,No action nominals
mnd,Mandarin,Zero Marking of A and P Arguments,Non-zero marking,Non-zero marking
mnd,Mandarin,Number of Possessive Nouns,None reported,None reported
mnd,Mandarin,Numeral Classifiers,Obligatory,Numeral classifiers are obligatory
mnd,Mandarin,Absence of Common Consonants,All present,All present
mnd,Mandarin,The Morphological Imperative,No second-person imperatives,The language has no morphologically dedicated second-person imperatives at all
mnd,Mandarin,Position of Polar Question Particles,Final,Question particle at end of sentence
mnd,Mandarin,Alignment of Verbal Person Marking,Neutral,Neutral alignment (no verbal person marking)
mnd,Mandarin,Preverbal Negative Morphemes,NegV,Preverbal negative word
mnd,Mandarin,Green and Blue,Green vs. blue,Green and blue
mnd,Mandarin,Order of Numeral and Noun,Numeral-Noun,Numeral precedes noun (NumN)
mnd,Mandarin,Order of Relative Clause and Noun,Relative clause-Noun,Relative clause precedes noun (RelN)
mnd,Mandarin,Distributive Numerals,No distributive numerals,No distributive numerals
mnd,Mandarin,N-M Pronouns,No N-M pronouns,No N-M pronouns
mnd,Mandarin,"Order of Subject, Object and Verb",SVO,Subject-verb-object (SVO)
mnd,Mandarin,Number of Cases,No morphological case-marking,No morphological case-marking
mnd,Mandarin,Red and Yellow,Red vs. yellow,Red and yellow
mnd,Mandarin,Minor morphological means of signaling negation,,"No negative tone, infix or stem change"
mnd,Mandarin,Fixed Stress Locations,No fixed stress,No fixed stress (mostly weight-sensitive stress)
mnd,Mandarin,Negative Indefinite Pronouns and Predicate Negation,Predicate negation also present,Negative indefinites co-occur with predicate negation
mnd,Mandarin,Antipassive Constructions,No antipassive,No antipassive
mnd,Mandarin,Front Rounded Vowels,High only,High only
mnd,Mandarin,Exponence of Selected Inflectional Formatives,Monoexponential case,Monoexponential case
mnd,Mandarin,M in First Person Singular,No m in first person singular,No m in first person singular
mnd,Mandarin,Indefinite Pronouns,Mixed,Mixed indefinites
mnd,Mandarin,Reciprocal Constructions,Distinct from reflexive,All reciprocal constructions are formally distinct from reflexive constructions.
mnd,Mandarin,Coding of Nominal Plurality,Plural suffix,Plural suffix
mnd,Mandarin,Relativization on Obliques,Gap,Gap Strategy
mnd,Mandarin,Passive Constructions,Present,There is a passive construction
mnd,Mandarin,Weight-Sensitive Stress,Not predictable,Not predictable
mnd,Mandarin,SVONeg Order,No SVONeg,SVO but SVONeg does not occur
mnd,Mandarin,Weight Factors in Weight-Sensitive Stress Systems,Lexical stress,"Lexical: lexical stress, diacritic weight"
mnd,Mandarin,M-T Pronouns,No M-T pronouns,No M-T pronouns
mnd,Mandarin,Relativization on Subjects,Gap,Gap
mnd,Mandarin,Verbal Person Marking,No person marking,No person marking of any argument
mnd,Mandarin,Reduplication,Productive full and partial reduplication,Productive full and partial reduplication
mnd,Mandarin,Other Roles of Applied Objects,No applicative construction,No applicative construction
mnd,Mandarin,Inflectional Synthesis of the Verb,0-1 category per word,0-1 category per word
mnd,Mandarin,Nonperiphrastic Causative Constructions,Compound but no morphological,Compound type but no morphological type
mnd,Mandarin,Epistemic Possibility,Verbal constructions,The language can express epistemic possibility with verbal constructions
mnd,Mandarin,Negative Morphemes,Negative particle,Negative particle
mnd,Mandarin,Zero Copula for Predicate Nominals,Impossible,Zero copula is impossible
mnd,Mandarin,Syllable Structure,Moderately complex,Moderately complex syllable structure
mnd,Mandarin,Inclusive/Exclusive Distinction in Independent Pronouns,Inclusive/exclusive,Inclusive and exclusive differentiated
mnd,Mandarin,Situational Possibility,Verbal constructions,"The language cannot express situational possibility with affixes on verbs, but with verbal constructions"
mnd,Mandarin,Prefixing vs. Suffixing in Inflectional Morphology,Strongly suffixing,Predominantly suffixing
mnd,Mandarin,Noun Phrase Conjunction,'And' identical to 'with',WITH-languages: 'and' and 'with' are identical
mnd,Mandarin,The Prohibitive,Normal imperative + special negative,The prohbitive uses the verbal construction of the second singular imperative and a sentential negative strategy not found in (indicative) declaratives
mnd,Mandarin,Third Person Pronouns and Demonstratives,Related for non-human reference,Third person pronouns and demonstratives are related for non-human reference
mnd,Mandarin,Position of Interrogative Phrases in Content Questions,Not initial interrogative phrase,Interrogative phrases not obligatorily initial
mnd,Mandarin,Distance Contrasts in Demonstratives,Two-way contrast,Two-way contrast
mnd,Mandarin,Imperative-Hortative Systems,Neither type of system,The language has neither a maximal nor a minimal system
mnd,Mandarin,Alignment of Case Marking of Pronouns,Neutral,Neutral
mnd,Mandarin,Alignment of Case Marking of Full Noun Phrases,Neutral,Neutral
mnd,Mandarin,Occurrence of Nominal Plurality,"Only human nouns, optional","Plural only in human nouns, optional"
mnd,Mandarin,Tea,Words derived from Sinitic cha,Words derived from Sinitic cha
mnd,Mandarin,Verbal Number and Suppletion,,No singular-(dual)-plural pairs/triples
mnd,Mandarin,Suppletion According to Tense and Aspect,,No suppletion in tense or aspect
mnd,Mandarin,Third Person Zero of Verbal Person Marking,No person marking,No person marking of the S
mnd,Mandarin,NegSVO Order,No NegSVO,SVO but NegSVO does not occur
mnd,Mandarin,Consonant Inventories,Average,Average
mnd,Mandarin,Order of Person Markers on the Verb,A and P do not or do not both occur on the verb,A and P do not or do not both occur on the verb
mnd,Mandarin,Number of Basic Colour Categories,8-8.5,8 or between 8 and 9 categories
mnd,Mandarin,Order of Negative Morpheme and Verb,NegV,NegV
mnd,Mandarin,Suppletion in Imperatives and Hortatives,None (= no suppletive imperatives reported in the reference material),None (= no suppletive imperatives reported in the reference material)
mnd,Mandarin,Predicative Adjectives,Verbal encoding,Predicative adjectives have verbal encoding
mnd,Mandarin,'When' Clauses,Balanced,Balanced
mnd,Mandarin,"Genitives, Adjectives and Relative Clauses",Weakly differentiated,Weakly differentiated
mnd,Mandarin,Order of Subject and Verb,SV,Subject precedes verb (SV)
mnd,Mandarin,Reason Clauses,Balanced,Balanced
mnd,Mandarin,Utterance Complement Clauses,Balanced,Balanced
mnd,Mandarin,Hand and Arm,Different,"Differentiation: one word denotes 'hand' and another, different word denotes 'arm'"
mnd,Mandarin,Nominal and Locational Predication,Different,Split (i.e. different) encoding of nominal and locational predication
mnd,Mandarin,Numeral Bases,Decimal,Decimal
mnd,Mandarin,Symmetric and Asymmetric Standard Negation,Both,Symmetric and asymmetric standard negation: Type SymAsy
mnd,Mandarin,Tone,Complex tone system,Complex tone system
mnd,Mandarin,"Order of Object, Oblique, and Verb",XVO,Oblique-verb-object (XVO)
mnd,Mandarin,Locus of Marking in Possessive Noun Phrases,Dependent marking,Possessor is dependent-marked
mnd,Mandarin,Fusion of Selected Inflectional Formatives,Isolating/concatenative,Isolating/concatenative
rus,Russian,Predicative Possession,Locational,Locational Possessive
rus,Russian,Exponence of Tense-Aspect-Mood Inflection,monoexponential TAM,monoexponential TAM
rus,Russian,Verbal Person Marking,Only the A argument,Person marking of only the A argument
rus,Russian,Reduplication,No productive reduplication,No productive reduplication
rus,Russian,Zero Copula for Predicate Nominals,Possible,Zero copula is possible
rus,Russian,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,VO and AdjN,Verb-object and adjective-noun (VO&AdjN)
rus,Russian,The Associative Plural,No associative plural,Associative plural absent
rus,Russian,Asymmetrical Case-Marking,Syncretism in relevant NP-types,Syncretism in relevant NP-types
rus,Russian,Distributive Numerals,Marked by preceding word,Marked by preceding word
rus,Russian,Green and Blue,Green vs. blue,Green and blue
rus,Russian,Passive Constructions,Present,There is a passive construction
rus,Russian,Symmetric and Asymmetric Standard Negation,Symmetric,Symmetric standard negation only: Type Sym
rus,Russian,Subtypes of Asymmetric Standard Negation,Non-assignable,Non-assignable (no asymmetry found)
rus,Russian,Minor morphological means of signaling negation,,"No negative tone, infix or stem change"
rus,Russian,Comparative Constructions,Particle,Particle Comparative
rus,Russian,Rhythm Types,No rhythmic stress,Absent: no rhythmic stress
rus,Russian,Locus of Marking in the Clause,Dependent marking,P is dependent-marked
rus,Russian,Position of Pronominal Possessive Affixes,No possessive affixes,No possessive affixes
rus,Russian,Locus of Marking: Whole-language Typology,Dependent-marking,Consistently dependent-marking
rus,Russian,Weight-Sensitive Stress,Unbounded: Stress can be anywhere,Unbounded: Stress can be anywhere in the word
rus,Russian,Position of Case Affixes,Case suffixes,Case suffixes
rus,Russian,Para-Linguistic Usages of Clicks,Affective meanings,Clicks may express affective but not logical meanings
rus,Russian,Number of Non-Derived Basic Colour Categories,6,6 categories
rus,Russian,Finger and Hand,Different,"Differentiation: one word denotes 'hand' and another, different word denotes 'finger' (or, very rarely, 'fingers')"
rus,Russian,The Optative,Inflectional optative absent,Inflectional optative absent
rus,Russian,The Velar Nasal,No velar nasal,No velar nasal
rus,Russian,Position of Polar Question Particles,Second position,Question particle in second position in sentence
rus,Russian,Fusion of Selected Inflectional Formatives,Exclusively concatenative,Exclusively concatenative
rus,Russian,Presence of Uncommon Consonants,,
rus,Russian,Syllable Structure,Complex,Complex syllable structure
rus,Russian,Polar Questions,Question particle,Question particle
rus,Russian,Glottalized Consonants,No glottalized consonants,No glottalized consonants
rus,Russian,The Prohibitive,Normal imperative + normal negative,The prohibitive uses the verbal construction of the second singular imperative and a sentential negative strategy found in (indicative) declaratives
rus,Russian,Alignment of Case Marking of Pronouns,Nominative - accusative (standard),Nominative - accusative (standard)
rus,Russian,'When' Clauses,Balanced/deranked,Balanced/deranked
rus,Russian,Hand and Arm,Identical,Identity: a single word denotes both 'hand' and 'arm'
rus,Russian,Reason Clauses,Balanced/deranked,Balanced/deranked
rus,Russian,Tea,Words derived from Sinitic cha,Words derived from Sinitic cha
rus,Russian,Alignment of Case Marking of Full Noun Phrases,Nominative - accusative (standard),Nominative - accusative (standard)
rus,Russian,Locus of Marking in Possessive Noun Phrases,Dependent marking,Possessor is dependent-marked
rus,Russian,Nominal and Locational Predication,Identical,Shared (i.e. identical) encoding of nominal and locational predication
rus,Russian,Number of Cases,6-7 cases,6-7 case categories
rus,Russian,Plurality in Independent Personal Pronouns,Person-number stem + nominal plural affix,Person-number stem with a nominal plural affix
rus,Russian,Position of Tense-Aspect Affixes,Mixed type,Combination of tense-aspect strategies with none primary
rus,Russian,Inclusive/Exclusive Distinction in Independent Pronouns,No inclusive/exclusive,No inclusive/exclusive opposition
rus,Russian,Prefixing vs. Suffixing in Inflectional Morphology,Strongly suffixing,Predominantly suffixing
rus,Russian,Postverbal Negative Morphemes,,No postverbal negative morpheme
rus,Russian,Numeral Classifiers,Absent,Numeral classifiers are absent
rus,Russian,The Past Tense,"Present, no remoteness distinctions",Past/non-past distinction marked; no remoteness distinction
rus,Russian,SVONeg Order,No SVONeg,SVO but SVONeg does not occur
rus,Russian,Purpose Clauses,Balanced/deranked,Balanced/deranked
rus,Russian,Suppletion According to Tense and Aspect,Tense and aspect,Suppletion in both tense and aspect
rus,Russian,Pronominal and Adnominal Demonstratives,Identical,Same forms
rus,Russian,SVNegO Order,No SVNegO,"SVO, but SVNegO does not occur"
rus,Russian,N-M Pronouns,No N-M pronouns,No N-M pronouns
rus,Russian,Politeness Distinctions in Pronouns,Binary politeness distinction,Second person pronouns encode a binary politeness distinction
rus,Russian,Gender Distinctions in Independent Personal Pronouns,3rd person singular only,Gender distinctions in 3rd person singular only
rus,Russian,Inflectional Synthesis of the Verb,4-5 categories per word,4-5 categories per word
rus,Russian,Vowel Nasalization,Contrast absent,Contrastive nasal vowels absent
rus,Russian,Preverbal Negative Morphemes,NegV,Preverbal negative word
rus,Russian,"Order of Subject, Object and Verb",SVO,Subject-verb-object (SVO)
rus,Russian,Order of Negative Morpheme and Verb,NegV,NegV
rus,Russian,Order of Person Markers on the Verb,A and P do not or do not both occur on the verb,A and P do not or do not both occur on the verb
rus,Russian,Comitatives and Instrumentals,Mixed,Mixed
rus,Russian,Utterance Complement Clauses,Balanced,Balanced
rus,Russian,M in First Person Singular,m in first person singular,m in first person singular
rus,Russian,Numeral Bases,Decimal,Decimal
rus,Russian,Perfective/Imperfective Aspect,Grammatical marking,Grammatical marking of perfective/imperfective distinction
rus,Russian,Negative Morphemes,Negative particle,Negative particle
rus,Russian,NegSVO Order,No NegSVO,SVO but NegSVO does not occur
rus,Russian,Situational Possibility,Verbal constructions,"The language cannot express situational possibility with affixes on verbs, but with verbal constructions"
rus,Russian,Expression of Pronominal Subjects,Obligatory pronouns in subject position,Pronominal subjects are expressed by pronouns in subject position that are normally if not obligatorily present
rus,Russian,Negative Indefinite Pronouns and Predicate Negation,Predicate negation also present,Negative indefinites co-occur with predicate negation
rus,Russian,Coding of Nominal Plurality,Plural suffix,Plural suffix
rus,Russian,Periphrastic Causative Constructions,Purposive but no sequential,Purposive type but no sequential type
rus,Russian,Exponence of Selected Inflectional Formatives,Case + number,Case + number
rus,Russian,Imperative-Hortative Systems,Neither type of system,The language has neither a maximal nor a minimal system
rus,Russian,Epistemic Possibility,Verbal constructions,The language can express epistemic possibility with verbal constructions
rus,Russian,Inclusive/Exclusive Distinction in Verbal Inflection,No inclusive/exclusive,No inclusive/exclusive opposition
rus,Russian,Occurrence of Nominal Plurality,"All nouns, always obligatory","Plural in all nouns, always obligatory"
rus,Russian,Sex-based and Non-sex-based Gender Systems,Sex-based,Sex-based gender system
rus,Russian,Number of Genders,Three,Three
rus,Russian,Syncretism in Verbal Person/Number Marking,Not syncretic,Subject person/number marking is never syncretic
rus,Russian,Relativization on Obliques,Relative pronoun,Relative Pronoun Strategy
rus,Russian,Front Rounded Vowels,,
rus,Russian,Zero Marking of A and P Arguments,Non-zero marking,Non-zero marking
rus,Russian,Verbal Number and Suppletion,,No singular-(dual)-plural pairs/triples
rus,Russian,Weight Factors in Weight-Sensitive Stress Systems,Lexical stress,"Lexical: lexical stress, diacritic weight"
rus,Russian,Third Person Zero of Verbal Person Marking,No zero realization,No zero realization of third person S forms
rus,Russian,Absence of Common Consonants,All present,All present
rus,Russian,Relativization on Subjects,Relative pronoun,Relative pronoun
rus,Russian,Distance Contrasts in Demonstratives,Two-way contrast,Two-way contrast
rus,Russian,Ditransitive Constructions: The Verb 'Give',Indirect-object construction,Indirect-object construction
rus,Russian,Fixed Stress Locations,No fixed stress,No fixed stress (mostly weight-sensitive stress)
rus,Russian,Antipassive Constructions,No antipassive,No antipassive
rus,Russian,Reciprocal Constructions,Mixed,There are both reflexive and non-reflexive reciprocal constructions.
rus,Russian,Tone,No tones,No tones
rus,Russian,The Morphological Imperative,Second singular and second plural,The language has morphologically dedicated second singular as well as second plural imperatives
rus,Russian,Productivity of the Antipassive Construction,no antipassive,no antipassive
rus,Russian,Voicing in Plosives and Fricatives,In both plosives and fricatives,Voicing contrast in both plosives and fricatives
rus,Russian,Nonperiphrastic Causative Constructions,Morphological but no compound,Morphological type but no compound type
rus,Russian,Definite Articles,No definite or indefinite article,Neither definite nor indefinite article
rus,Russian,M-T Pronouns,"M-T pronouns, paradigmatic","M-T pronouns, paradigmatic"
rus,Russian,Indefinite Pronouns,Interrogative-based,Interrogative-based indefinites
rus,Russian,Indefinite Articles,No definite or indefinite article,Neither indefinite nor definite
rus,Russian,Suppletion in Imperatives and Hortatives,Imperative,Imperative
rus,Russian,Overlap between Situational and Epistemic Modal Marking,Overlap for both possibility and necessity,"The language has markers that can code both situational and epistemic modality, both for possibility and necessity"
rus,Russian,Coding of Evidentiality,No grammatical evidentials,No grammatical evidentials
rus,Russian,Order of Relative Clause and Noun,Noun-Relative clause,Relative clause follows noun (NRel)
rus,Russian,Adjectives without Nouns,Without marking,"Adjective may occur without noun, and without marking"
rus,Russian,Semantic Distinctions of Evidentiality,No grammatical evidentials,No grammatical evidentials
rus,Russian,Uvular Consonants,,No uvulars
rus,Russian,The Perfect,No perfect,No perfect
rus,Russian,Order of Adjective and Noun,Adjective-Noun,Modifying adjective precedes noun (AdjN)
rus,Russian,"Genitives, Adjectives and Relative Clauses",Highly differentiated,Highly differentiated
rus,Russian,The Future Tense,No inflectional future,No inflectional marking of future/non-future distinction
rus,Russian,Consonant Inventories,Moderately large,Moderately large
rus,Russian,Postnominal relative clauses,Noun-Relative clause (NRel) dominant,Noun-Relative clause (NRel) dominant
rus,Russian,Vowel Quality Inventories,Average (5-6),Average vowel inventory (5-6)
rus,Russian,Other Roles of Applied Objects,No applicative construction,No applicative construction
rus,Russian,Systems of Gender Assignment,Semantic and formal,Semantic and formal assignment
rus,Russian,Possessive Classification,No possessive classification,No possessive classification
rus,Russian,Obligatory Possessive Inflection,Absent,No obligatorily possessed nouns
rus,Russian,Applicative Constructions,No applicative construction,No applicative construction
rus,Russian,Red and Yellow,Red vs. yellow,Red and yellow
rus,Russian,Person Marking on Adpositions,No person marking,Adpositions without person marking
rus,Russian,Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,VO and NRel,Verb-object and noun-relative clause (VO&NRel)
rus,Russian,Predicative Adjectives,Nonverbal encoding,Predicative adjectives have nonverbal encoding
rus,Russian,Number of Possessive Nouns,None reported,None reported
rus,Russian,Consonant-Vowel Ratio,High,High
rus,Russian,Order of Adposition and Noun Phrase,Prepositions,Prepositions
rus,Russian,Action Nominal Constructions,Ergative-Possessive,"Ergative-Possessive: S/P treated as possessors, A treated differently"
rus,Russian,Voicing and Gaps in Plosive Systems,None missing in /p t k b d g/,/p t k b d g/
rus,Russian,Lateral Consonants,"/l/, no obstruent laterals","/l/, no obstruent laterals"
rus,Russian,Alignment of Verbal Person Marking,Accusative,Accusative alignment
rus,Russian,Nominal and Verbal Conjunction,Identity,Nominal and verbal conjunction are largely identical
rus,Russian,Order of Subject and Verb,SV,Subject precedes verb (SV)
rus,Russian,Order of Genitive and Noun,Noun-Genitive,Noun-genitive (NGen)
rus,Russian,Relationship between the Order of Object and Verb and the Order of Adposition and Noun Phrase,VO and Prepositions,Verb-object and prepositional (VO&Prep)
rus,Russian,Order of Numeral and Noun,Numeral-Noun,Numeral precedes noun (NumN)
rus,Russian,Order of Adverbial Subordinator and Clause,Initial subordinator word,Adverbial subordinators which are separate words and which appear at the beginning of the subordinate clause
rus,Russian,Order of Object and Verb,VO,Object follows verb (VO)
rus,Russian,Position of Interrogative Phrases in Content Questions,Initial interrogative phrase,Interrogative phrases obligatorily initial
rus,Russian,Intensifiers and Reflexive Pronouns,Differentiated,Intensifiers and reflexive pronouns are formally differentiated
rus,Russian,'Want' Complement Subjects,Subject is left implicit,The complement subject is left implicit
rus,Russian,Ordinal Numerals,"First, second, three-th",Second: 'First' and a small set of consecutive higher ordinal numerals are suppletive
rus,Russian,Order of Degree Word and Adjective,Degree word-Adjective,Degree word precedes adjective (DegAdj)
rus,Russian,Number of Basic Colour Categories,11,More than 10 categories
rus,Russian,"Position of Negative Word With Respect to Subject, Object, and Verb",SNegVO,SNegVO
rus,Russian,Order of Demonstrative and Noun,Demonstrative-Noun,Demonstrative word precedes noun (DemN)
rus,Russian,SNegVO Order,Word&NoDoubleNeg,"Separate word, no double negation"
rus,Russian,Position of negative words relative to beginning and end of clause and with respect to adjacency to verb,Immed preverbal,Immediately preverbal
rus,Russian,Noun Phrase Conjunction,'And' different from 'with',AND-languages: 'and' and 'with' are not identical
rus,Russian,M in Second Person Singular,No m in second person singular,No m in second person singular
rus,Russian,The Position of Negative Morphemes in SVO Languages,SNegVO,SNegVO
rus,Russian,Case Syncretism,Core and non-core,Inflectional case marking is syncretic for core and non-core cases
spa,Spanish,The Perfect,From possessive,Perfect of the 'have'-type (derived from a possessive construction)
spa,Spanish,Vowel Nasalization,Contrast absent,Contrastive nasal vowels absent
spa,Spanish,Vowel Quality Inventories,Average (5-6),Average vowel inventory (5-6)
spa,Spanish,Number of Basic Colour Categories,11,More than 10 categories
spa,Spanish,Front Rounded Vowels,,
spa,Spanish,Lateral Consonants,"/l/, no obstruent laterals","/l/, no obstruent laterals"
spa,Spanish,Polar Questions,Interrogative word order,Interrogative word order
spa,Spanish,Para-Linguistic Usages of Clicks,Affective meanings,Clicks may express affective but not logical meanings
spa,Spanish,Negative Indefinite Pronouns and Predicate Negation,Mixed behaviour,Negative indefinites show mixed behaviour
spa,Spanish,Politeness Distinctions in Pronouns,Binary politeness distinction,Second person pronouns encode a binary politeness distinction
spa,Spanish,Syllable Structure,Moderately complex,Moderately complex syllable structure
spa,Spanish,Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,VO and NRel,Verb-object and noun-relative clause (VO&NRel)
spa,Spanish,Applicative Constructions,No applicative construction,No applicative construction
spa,Spanish,Postnominal relative clauses,Noun-Relative clause (NRel) dominant,Noun-Relative clause (NRel) dominant
spa,Spanish,Other Roles of Applied Objects,No applicative construction,No applicative construction
spa,Spanish,Weight Factors in Weight-Sensitive Stress Systems,Combined,Combined: two of the above factors determine weight
